0.205000132380881,41860.0000000000,91618.0000000000,32683.0000000000
0.0155321278193822,45533.0000000000,24907.0000000000,64568.0000000000
0.0286159316199394,72776.0000000000,52309.0000000000,87154.0000000000
0.159188666584306,79952.0000000000,35088.0000000000,31721.0000000000
0.115066047839071,55847.0000000000,70622.0000000000,44239.0000000000
0.178080161905454,29633.0000000000,84747.0000000000,28376.0000000000
0.228055014864550,79452.0000000000,51044.0000000000,31865.0000000000
0.152419908021908,88047.0000000000,27815.0000000000,30289.0000000000
0.0697820977772030,78888.0000000000,58857.0000000000,61637.0000000000
0.404594098316278,58466.0000000000,37534.0000000000,17598.0000000000
0.389380635803984,62858.0000000000,98203.0000000000,30086.0000000000
0.0471787347223880,50983.0000000000,56677.0000000000,59136.0000000000
0.0878145949230184,26211.0000000000,91115.0000000000,39406.0000000000
0.164963655734468,96317.0000000000,90011.0000000000,54779.0000000000
0.0108853944703824,57813.0000000000,29157.0000000000,94031.0000000000
0.159499425411731,95827.0000000000,70653.0000000000,49231.0000000000
0.132499691980493,80843.0000000000,66478.0000000000,48124.0000000000
0.0326968636856738,96748.0000000000,57006.0000000000,98138.0000000000
0.174051382205163,69015.0000000000,76919.0000000000,41731.0000000000
0.0576246156777177,35825.0000000000,14588.0000000000,22756.0000000000
0.00148232284729668,6246.00000000000,18606.0000000000,66906.0000000000
0.00812099886034344,25507.0000000000,34731.0000000000,78921.0000000000
3.77112644800590,67389.0000000000,88695.0000000000,9513.00000000000
0.00413756665732493,12095.0000000000,55774.0000000000,96484.0000000000
0.00129741138161101,5068.00000000000,36715.0000000000,90492.0000000000
0.0357409553035341,1675.00000000000,5655.00000000000,3890.00000000000
0.00313407769389981,19964.0000000000,17316.0000000000,79360.0000000000
0.0330037160143577,66853.0000000000,85706.0000000000,99562.0000000000
0.0270286911993386,92179.0000000000,19000.0000000000,60826.0000000000
0.0899768816314119,83753.0000000000,64748.0000000000,58662.0000000000
0.0314338712779469,96294.0000000000,28684.0000000000,70832.0000000000
0.0131124625190620,46742.0000000000,15095.0000000000,55429.0000000000
0.0133441113438742,83350.0000000000,7630.00000000000,52165.0000000000
0.115028499838892,83285.0000000000,32279.0000000000,36530.0000000000
0.0328735039629927,43846.0000000000,15536.0000000000,34397.0000000000
0.0316942405545457,31499.0000000000,72896.0000000000,64316.0000000000
0.0901828903831819,47935.0000000000,37719.0000000000,33834.0000000000
0.0106148787295953,19647.0000000000,57460.0000000000,77926.0000000000
0.0650308843242787,49826.0000000000,64248.0000000000,53016.0000000000
0.0232308770655817,38502.0000000000,45468.0000000000,65595.0000000000
0.447095260245834,36996.0000000000,83792.0000000000,19897.0000000000
0.00153277563231856,36021.0000000000,7310.00000000000,99039.0000000000
0.0557893120773971,36883.0000000000,83952.0000000000,56294.0000000000
0.0147218599637370,47988.0000000000,50140.0000000000,96602.0000000000
3.78578317363843,41011.0000000000,72575.0000000000,6700.00000000000
0.00533724122208089,34639.0000000000,21324.0000000000,88893.0000000000
3.70894144231904,41429.0000000000,36065.0000000000,4796.00000000000
0.169931779798972,74026.0000000000,73727.0000000000,42823.0000000000
0.00661295611429122,30828.0000000000,25534.0000000000,82441.0000000000
0.0731992740364689,36990.0000000000,93154.0000000000,51844.0000000000
0.00636939352214160,29572.0000000000,30841.0000000000,90420.0000000000
0.744410912220506,36930.0000000000,81211.0000000000,15167.0000000000
0.0247839647541969,79762.0000000000,54236.0000000000,99831.0000000000
0.203986894583625,27345.0000000000,70703.0000000000,23263.0000000000
39.7085971284609,38903.0000000000,85816.0000000000,2191.00000000000
6.78908104529919,12149.0000000000,26613.0000000000,1649.00000000000
0.0276139264149767,79074.0000000000,25291.0000000000,64305.0000000000
0.0158018516112802,39400.0000000000,45645.0000000000,80612.0000000000
493.107758285032,85665.0000000000,75606.0000000000,866.000000000000
0.533056220634981,57112.0000000000,71308.0000000000,20886.0000000000
0.113215274578134,56655.0000000000,75516.0000000000,46451.0000000000
0.0485304236426969,98129.0000000000,37998.0000000000,66234.0000000000
0.00709536384474354,26356.0000000000,43236.0000000000,95760.0000000000
2.46917857400876,45785.0000000000,82643.0000000000,9354.00000000000
0.431122416516029,76725.0000000000,18984.0000000000,13889.0000000000
0.197716203964426,20424.0000000000,5245.00000000000,5562.00000000000
0.201610649247061,68863.0000000000,182.000000000000,1884.00000000000
4.07190952988091,66545.0000000000,30973.0000000000,5376.00000000000
0.0714684354647112,37987.0000000000,25024.0000000000,27558.0000000000
0.781714721569259,83780.0000000000,28989.0000000000,13319.0000000000
0.0304921127580370,77747.0000000000,3815.00000000000,23567.0000000000
0.0265588151462174,40231.0000000000,21376.0000000000,42998.0000000000
1.59616919643924,86414.0000000000,97606.0000000000,17370.0000000000
0.0200965192189986,94531.0000000000,30513.0000000000,90527.0000000000
0.0917442132895739,12582.0000000000,95485.0000000000,27344.0000000000
0.550168688383357,65797.0000000000,82055.0000000000,23671.0000000000
0.426465610943262,39053.0000000000,21275.0000000000,10547.0000000000
0.379689100441813,49074.0000000000,73647.0000000000,23313.0000000000
0.00288339618750128,41088.0000000000,9472.00000000000,87788.0000000000
0.0220124306166808,31470.0000000000,18967.0000000000,39348.0000000000
2.47442019025438,86942.0000000000,95146.0000000000,13816.0000000000
4.64327354835694,66517.0000000000,33787.0000000000,5257.00000000000
0.0707246941141104,95954.0000000000,88709.0000000000,82897.0000000000
0.126004834895767,35419.0000000000,75829.0000000000,34886.0000000000
0.0269693923009719,58775.0000000000,73452.0000000000,95603.0000000000
0.161665746463223,73053.0000000000,77994.0000000000,44859.0000000000
3.67539598202232,83948.0000000000,63052.0000000000,9068.00000000000
0.0125586818535559,22580.0000000000,79603.0000000000,90399.0000000000
0.218644629996173,56485.0000000000,67439.0000000000,31540.0000000000
0.0866849070959987,67103.0000000000,18615.0000000000,28684.0000000000
0.0821085620093003,40741.0000000000,87366.0000000000,49751.0000000000
0.0353012386628243,65950.0000000000,53058.0000000000,75231.0000000000
0.153490743022499,98324.0000000000,89444.0000000000,57197.0000000000
0.0587338980040687,44506.0000000000,46409.0000000000,44810.0000000000
0.0316884398711623,69159.0000000000,35413.0000000000,66430.0000000000
